name,A4_1,A4_2,A4_3,A6_1,A6_2,A6_3,B2_1,B2_2,B2_3,E10_1,E10_2,E10_3,E6_1,E6_2,E6_3,E9_1,E9_2,E9_3,F1_1,F1_2,F1_3,G12_1,G12_2,G12_3,ctrl_1,ctrl_2,ctrl_3,Majority_Protein_ID,ID,imputed,A4_vs_ctrl_p.val,A6_vs_ctrl_p.val,B2_vs_ctrl_p.val,E10_vs_ctrl_p.val,E6_vs_ctrl_p.val,E9_vs_ctrl_p.val,F1_vs_ctrl_p.val,G12_vs_ctrl_p.val,status in ctrl,A4_vs_ctrl_p.val,A6_vs_ctrl_p.val,B2_vs_ctrl_p.val,E10_vs_ctrl_p.val,E6_vs_ctrl_p.val,E9_vs_ctrl_p.val,F1_vs_ctrl_p.adj,G12_vs_ctrl_p.val,SUM_BYPVAL,A4_vs_ctrl_p.adj,A6_vs_ctrl_p.adj,B2_vs_ctrl_p.adj,E10_vs_ctrl_p.adj,E6_vs_ctrl_p.adj,E9_vs_ctrl_p.adj,F1_vs_ctrl_p.adj,G12_vs_ctrl_p.adj,A4_vs_ctrl_p.adj,A6_vs_ctrl_p.adj,B2_vs_ctrl_p.adj,E10_vs_ctrl_p.adj,E6_vs_ctrl_p.adj,E9_vs_ctrl_p.adj,F1_vs_ctrl_p.adj,G12_vs_ctrl_p.adj,SUM_BYPADJ,,,,,,,,,,,,,,,,,,,,,,,,,,,num_NAs,A4_vs_ctrl_CI.L,A4_vs_ctrl_CI.R,A4_vs_ctrl_diff,A4_vs_ctrl_p.adj,A4_vs_ctrl_p.val,A6_vs_ctrl_CI.L,A6_vs_ctrl_CI.R,A6_vs_ctrl_diff,A6_vs_ctrl_p.adj,A6_vs_ctrl_p.val,B2_vs_ctrl_CI.L,B2_vs_ctrl_CI.R,B2_vs_ctrl_diff,B2_vs_ctrl_p.adj,B2_vs_ctrl_p.val,E10_vs_ctrl_CI.L,E10_vs_ctrl_CI.R,E10_vs_ctrl_diff,E10_vs_ctrl_p.adj,E10_vs_ctrl_p.val,E6_vs_ctrl_CI.L,E6_vs_ctrl_CI.R,E6_vs_ctrl_diff,E6_vs_ctrl_p.adj,E6_vs_ctrl_p.val,E9_vs_ctrl_CI.L,E9_vs_ctrl_CI.R,E9_vs_ctrl_diff,E9_vs_ctrl_p.adj,E9_vs_ctrl_p.val,F1_vs_ctrl_CI.L,F1_vs_ctrl_CI.R,F1_vs_ctrl_diff,F1_vs_ctrl_p.adj,F1_vs_ctrl_p.val,G12_vs_ctrl_CI.L,G12_vs_ctrl_CI.R,G12_vs_ctrl_diff,G12_vs_ctrl_p.adj,G12_vs_ctrl_p.val,A4_vs_ctrl_significant,A6_vs_ctrl_significant,B2_vs_ctrl_significant,E10_vs_ctrl_significant,E6_vs_ctrl_significant,E9_vs_ctrl_significant,F1_vs_ctrl_significant,G12_vs_ctrl_significant,significant,A4_vs_ctrl_significant,A6_vs_ctrl_significant,B2_vs_ctrl_significant,E10_vs_ctrl_significant,E6_vs_ctrl_significant,E9_vs_ctrl_significant,F1_vs_ctrl_significant,G12_vs_ctrl_significant,SUM_STATUS
XP_027284923.1_Sec13,4.698931119,4.712894914,4.724574785,4.700125352,4.704782304,4.716939065,4.727546468,4.71795453,4.724912066,4.702553576,4.706975231,4.570330482,4.72691397,4.733000602,4.734862134,4.732963793,4.733900931,4.74424237,4.685151161,4.722227064,4.7164127,4.69769581,4.715484246,4.724329514,4.671587218,4.68796813,4.675459192,XP_027284923.1_Sec13,XP_027284923.1_Sec13,TRUE,0.140453506,0.203726554,0.053396112,0.414177937,0.024884853,0.014531545,0.194161638,0.136379739,not in ct,0,0,0,0,1,1,0,0,2,0.876288084,0.871744435,0.860800062,0.906291435,0.807904963,0.770180065,0.887002914,0.893180798,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-0.012059313,0.079650165,0.033795426,0.876288084,0.140453506,-0.016910679,0.074798799,0.02894406,0.871744435,0.203726554,-0.000721897,0.09098758,0.045132841,0.860800062,0.053396112,-0.064239823,0.027469655,-0.018385084,0.906291435,0.414177937,0.007399316,0.099108794,0.053254055,0.807904963,0.024884853,0.012842779,0.104552257,0.058697518,0.770180065,0.014531545,-0.01626261,0.075446867,0.029592128,0.887002914,0.194161638,-0.011689729,0.080019749,0.03416501,0.893180798,0.136379739,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027285102.1_Wnk1,4.801048542,4.79409532,4.772942027,4.793733085,4.796302105,4.774955628,4.783662124,4.78438607,4.780918683,4.772557449,4.793617789,4.811203939,4.790936706,4.786733823,4.79073095,4.77458298,4.794869402,4.76835471,4.759070602,4.775963138,4.775862837,4.776989269,4.767780163,4.786408579,4.675551343,4.68922799,4.543137053,XP_027285102.1_Wnk1,XP_027285102.1_Wnk1,TRUE,1.1366E-06,1.25568E-06,2.11201E-06,8.44039E-07,1.12513E-06,3.04579E-06,7.4595E-06,3.79146E-06,not in ct,1,1,1,1,1,1,1,1,8,0.444370563,0.342838193,0.49283105,0.392132559,0.40124166,0.444486243,0.573232963,0.534432943,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.105779444,0.201000225,0.153389834,0.444370563,1.1366E-06,0.104747753,0.199968534,0.152358144,0.342838193,1.25568E-06,0.09940644,0.194627221,0.14701683,0.49283105,2.11201E-06,0.108877206,0.204097987,0.156487597,0.392132559,8.44039E-07,0.10588464,0.201105421,0.153495031,0.40124166,1.12513E-06,0.095686511,0.190907292,0.143296902,0.444486243,3.04579E-06,0.08671634,0.181937121,0.13432673,0.573232963,7.4595E-06,0.093476818,0.188697599,0.141087208,0.534432943,3.79146E-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027285119.1_Bcl2l13,4.6751549,4.699862538,4.685043174,4.65541955,4.693720071,4.672593033,4.677168361,4.691149843,4.689580092,4.653130964,4.686578209,4.688103508,4.676169264,4.702094577,4.6867334,4.664879157,4.678452988,4.671701865,4.685990688,4.700341282,4.680765703,4.674931008,4.650108157,4.66441721,4.605752271,4.719583266,4.592361873,XP_027285119.1_Bcl2l13,XP_027285119.1_Bcl2l13,TRUE,0.035216842,0.115035712,0.037805981,0.09643067,0.029902276,0.138943899,0.027873229,0.269712887,not in ct,1,0,1,0,1,0,1,0,4,0.850943432,0.85957691,0.854389243,0.881107859,0.812082583,0.823682385,0.852976623,0.90396928,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.003607575,0.091301227,0.047454401,0.850943432,0.035216842,-0.009168411,0.078525241,0.034678415,0.85957691,0.115035712,0.002886803,0.090580455,0.046733629,0.854389243,0.037805981,-0.007141735,0.080551917,0.036705091,0.881107859,0.09643067,0.005253118,0.09294677,0.049099944,0.812082583,0.029902276,-0.011401292,0.076292359,0.032445533,0.823682385,0.138943899,0.005953262,0.093646914,0.049800088,0.852976623,0.027873229,-0.01992717,0.067766481,0.023919655,0.90396928,0.269712887,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027285195.1_Dctn1,4.797771017,4.798636983,4.789405926,4.791814737,4.786587802,4.776100752,4.784370679,4.792002962,4.793485474,4.789068825,4.797378129,4.807236151,4.796226855,4.792167163,4.803008236,4.788433594,4.79559707,4.789610497,4.798480103,4.797687619,4.79381418,4.785368501,4.799603456,4.793712152,4.657988863,4.743859727,4.658140441,XP_027285195.1_Dctn1,XP_027285195.1_Dctn1,TRUE,3.24081E-07,1.487E-06,6.98781E-07,2.23239E-07,2.48603E-07,5.81545E-07,2.65881E-07,4.55899E-07,not in ct,1,1,1,1,1,1,1,1,8,0.36268542,0.354352596,0.423505541,0.298718691,0.331380575,0.364412143,0.36608696,0.391895238,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.077575363,0.139641233,0.108608298,0.36268542,3.24081E-07,0.067138485,0.129204355,0.09817142,0.354352596,1.487E-06,0.072257093,0.134322963,0.103290028,0.423505541,6.98781E-07,0.080198423,0.142264293,0.111231358,0.298718691,2.23239E-07,0.079438139,0.14150401,0.110471074,0.331380575,2.48603E-07,0.073517775,0.135583646,0.10455071,0.364412143,5.81545E-07,0.078964688,0.141030559,0.109997624,0.36608696,2.65881E-07,0.075198758,0.137264628,0.106231693,0.391895238,4.55899E-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027285197.1_Mogs,4.580906404,4.728255976,4.709191637,4.535113973,4.670845014,4.712471264,4.733458138,4.755726748,4.710453492,4.694462486,4.720220381,4.540355507,4.719679293,4.725749825,4.741924202,4.71041539,4.721188593,4.741778453,4.702783683,4.749349632,4.737653384,4.693433315,4.744049738,4.729744679,4.661642726,4.721555719,4.567988186,XP_027285197.1_Mogs,XP_027285197.1_Mogs,TRUE,0.62847739,0.813063261,0.083391455,0.97780183,0.098706482,0.118983614,0.095494518,0.128969817,not in ct,0,0,0,0,0,0,0,0,0,0.902507092,0.901199696,0.868802656,0.921874976,0.837822184,0.820218292,0.875110695,0.892281474,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-0.072333834,0.117112091,0.022389129,0.902507092,0.62847739,-0.105641756,0.083804169,-0.010918793,0.901199696,0.813063261,-0.011905713,0.177540211,0.082817249,0.868802656,0.083391455,-0.093439048,0.096006877,0.001283914,0.921874976,0.97780183,-0.016000733,0.173445192,0.07872223,0.837822184,0.098706482,-0.020657694,0.168788231,0.074065268,0.820218292,0.118983614,-0.015189606,0.174256318,0.079533356,0.875110695,0.095494518,-0.022709262,0.166736663,0.0720137,0.892281474,0.128969817,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027285241.1_Hk2,4.684464316,4.653362083,4.679648447,4.627080225,4.664662365,4.644027409,4.659745687,4.643503505,4.660394067,4.704012764,4.657006474,4.662520858,4.701462994,4.665001122,4.687921633,4.690292467,4.64525728,4.643783139,4.618778783,4.613730307,4.624412581,4.639840176,4.656174463,4.678344327,4.64799715,4.717614566,4.578179961,XP_027285241.1_Hk2,XP_027285241.1_Hk2,TRUE,0.297821554,0.908603614,0.776507648,0.260850228,0.123878,0.612039184,0.221915982,0.662449233,not in ct,0,0,0,0,0,0,0,0,0,0.88929161,0.9038117,0.907503385,0.898419156,0.842508015,0.857381898,0.889208098,0.918316091,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.023245808,0.07236792,0.024561056,0.88929161,0.297821554,-0.050480757,0.045132971,-0.002673893,0.9038117,0.908603614,-0.04118967,0.054424058,0.006617194,0.907503385,0.776507648,-0.021224057,0.074389671,0.026582807,0.898419156,0.260850228,-0.010942173,0.084671555,0.036864691,0.842508015,0.123878,-0.035959794,0.059653934,0.01184707,0.857381898,0.612039184,-0.076763533,0.018850195,-0.028956669,0.889208098,0.221915982,-0.037617767,0.057995961,0.010189097,0.918316091,0.662449233,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027285284.1_Mat2a,4.717304228,4.723314301,4.749641046,4.700546729,4.724240426,4.731427265,4.725551665,4.729359264,4.731327972,4.730219317,4.709156484,4.685041473,4.753384141,4.736982975,4.716762089,4.744273665,4.733280024,4.755455662,4.722412802,4.742915181,4.726343749,4.710972307,4.727660468,4.726838869,4.676299437,4.720554468,4.712639822,XP_027285284.1_Mat2a,XP_027285284.1_Mat2a,TRUE,0.067298848,0.277258326,0.080984061,0.725246285,0.029651059,0.007577918,0.062999587,0.195639092,not in ct,0,0,0,0,1,1,0,0,2,0.863149857,0.878177497,0.868285186,0.916147475,0.811892179,0.752879141,0.867897778,0.898923211,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-0.002091465,0.055935364,0.02692195,0.863149857,0.067298848,-0.01343985,0.044586979,0.015573564,0.878177497,0.277258326,-0.00343169,0.05459514,0.025581725,0.868285186,0.080984061,-0.024038899,0.03398793,0.004974516,0.916147475,0.725246285,0.003531745,0.061558574,0.03254516,0.811892179,0.029651059,0.01215846,0.07018529,0.041171875,0.752879141,0.007577918,-0.001620746,0.056406083,0.027392669,0.867897778,0.062999587,-0.010354109,0.04767272,0.018659306,0.898923211,0.195639092,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027285324.1_Mrpl35,4.633372092,4.603669862,4.626484395,4.679524196,4.577467205,4.653672769,4.626989411,4.628780642,4.663407083,4.683136296,4.721018127,4.65970163,4.619202484,4.648620813,4.663776534,4.61541699,4.607149259,4.618508824,4.654153641,4.68118773,4.680384619,4.578579757,4.670858657,4.713302675,4.688450965,4.708839166,4.612292046,XP_027285324.1_Mrpl35,XP_027285324.1_Mrpl35,TRUE,0.105959182,0.265636854,0.307824759,0.537192172,0.377550458,0.064730042,0.944062519,0.593915923,not in ct,0,0,0,0,0,0,0,0,0,0.871327707,0.877286186,0.891158555,0.910785205,0.865266428,0.806423847,0.914283395,0.916506735,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-0.108599321,0.011228768,-0.048685276,0.871327707,0.105959182,-0.092886714,0.026941375,-0.032972669,0.877286186,0.265636854,-0.090049058,0.029779031,-0.030135014,0.891158555,0.307824759,-0.041822753,0.078005336,0.018091292,0.910785205,0.537192172,-0.08590816,0.033919929,-0.025994116,0.865266428,0.377550458,-0.116083079,0.00374501,-0.056169035,0.806423847,0.064730042,-0.057866107,0.061961982,0.002047938,0.914283395,0.944062519,-0.07552774,0.044300349,-0.015613696,0.916506735,0.593915923,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027285353.1_Tgoln2,4.798143471,4.767343089,4.75739917,4.77972396,4.761677481,4.734885971,4.77381437,4.76407507,4.748573364,4.756937893,4.788968638,4.777294381,4.75923471,4.761921702,4.739685645,4.744280694,4.770943041,4.726039495,4.815450875,4.769967349,4.784113986,4.7809876,4.776852844,4.769108601,4.691938466,4.698735058,4.571318821,XP_027285353.1_Tgoln2,XP_027285353.1_Tgoln2,TRUE,3.46688E-05,0.000173467,0.000121803,3.42967E-05,0.000297005,0.000587348,7.16573E-06,3.01699E-05,not in ct,1,1,1,1,1,1,1,1,8,0.636566522,0.645887248,0.697103778,0.627767913,0.677740999,0.672683245,0.571028499,0.651048169,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.072291171,0.16830442,0.120297795,0.636566522,3.46688E-05,0.056758398,0.152771647,0.104765023,0.645887248,0.000173467,0.060150195,0.156163444,0.10815682,0.697103778,0.000121803,0.072396231,0.16840948,0.120402856,0.627767913,3.42967E-05,0.051609946,0.147623195,0.099616571,0.677740999,0.000297005,0.045083671,0.14109692,0.093090295,0.672683245,0.000587348,0.087839998,0.183853246,0.135846622,0.571028499,7.16573E-06,0.073645609,0.169658858,0.121652233,0.651048169,3.01699E-05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027285515.1_Fkbp9,4.91722558,4.931830434,4.92079114,4.939367645,4.935138838,4.955455153,4.913614541,4.933372228,4.904954797,4.902419361,4.936705453,4.941036303,4.91940977,4.942163027,4.943837267,4.899439518,4.909356523,4.927207916,4.887936548,4.955199828,4.945117432,4.913692744,4.956960915,4.931415336,4.620052178,4.715363915,4.584621104,XP_027285515.1_Fkbp9,XP_027285515.1_Fkbp9,TRUE,3.02248E-11,8.20041E-12,4.51942E-11,2.40435E-11,1.3854E-11,6.50146E-11,2.0122E-11,1.48919E-11,not in ct,1,1,1,1,1,1,1,1,8,0.029674075,0.004746797,0.036437332,0.013903363,0.024182224,0.052450565,0.025175372,0.016167909,1,1,1,1,1,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.235770529,0.330769443,0.283269986,0.029674075,3.02248E-11,0.255808689,0.350807603,0.303308146,0.004746797,8.20041E-12,0.229801999,0.324800913,0.277301456,0.036437332,4.51942E-11,0.239208516,0.33420743,0.286707973,0.013903363,2.40435E-11,0.247624832,0.342623745,0.295124289,0.024182224,1.3854E-11,0.224489463,0.319488377,0.27198892,0.052450565,6.50146E-11,0.24190608,0.336904994,0.289405537,0.025175372,2.0122E-11,0.246511142,0.341510056,0.294010599,0.016167909,1.48919E-11,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1,1,1,0,1,1,7
XP_027285723.1_Eps8,4.713288108,4.682601365,4.683975406,4.682945944,4.695958025,4.662787299,4.763059413,4.737691153,4.736516865,4.729755301,4.716640169,4.715875052,4.747364608,4.713786461,4.710495059,4.795006452,4.789035104,4.785773058,4.74176326,4.723921371,4.720493958,4.696796089,4.639472026,4.695265822,4.626479627,4.73972663,4.600583657,XP_027285723.1_Eps8,XP_027285723.1_Eps8,TRUE,0.121935195,0.297962945,0.000896193,0.010981106,0.008112487,9.85345E-06,0.005035455,0.36675729,not in ct,0,0,1,1,1,1,1,0,5,0.873808876,0.879675917,0.765732792,0.837061789,0.780746758,0.500833548,0.816947606,0.908791784,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-0.010920182,0.086303491,0.037691655,0.873808876,0.121935195,-0.023644718,0.073578954,0.024967118,0.879675917,0.297962945,0.041547336,0.138771009,0.090159172,0.765732792,0.000896193,0.016548366,0.113772039,0.065160203,0.837061789,0.010981106,0.019673568,0.116897241,0.068285405,0.780746758,0.008112487,0.08572973,0.182953403,0.134341566,0.500833548,9.85345E-06,0.024517722,0.121741395,0.073129558,0.816947606,0.005035455,-0.027030495,0.070193177,0.021581341,0.908791784,0.36675729,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027285889.1_Ppfibp1,4.6850538,4.747899774,4.768920196,4.643629365,4.717298244,4.761048424,4.753677675,4.750498813,4.749516459,4.763578033,4.739833096,4.674634151,4.759229056,4.777404949,4.782104589,4.778245763,4.767757828,4.782558322,4.723552334,4.754244106,4.75712887,4.738076823,4.750348661,4.75520869,4.675279711,4.728476773,4.605456309,XP_027285889.1_Ppfibp1,XP_027285889.1_Ppfibp1,TRUE,0.033271786,0.196988492,0.008698099,0.059059222,0.001437898,0.001088913,0.0143183,0.011379202,not in ct,1,0,1,0,1,1,1,1,6,0.849836733,0.871038632,0.82437119,0.872090796,0.7317939,0.694064496,0.83981503,0.848147694,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.005591373,0.122849278,0.064220326,0.849836733,0.033271786,-0.021041206,0.096216699,0.037587747,0.871038632,0.196988492,0.022864432,0.140122337,0.081493384,0.82437119,0.008698099,-0.002351457,0.114906448,0.056277496,0.872090796,0.059059222,0.044546314,0.161804219,0.103175267,0.7317939,0.001437898,0.047820754,0.165078659,0.106449707,0.694064496,0.001088913,0.016608553,0.133866458,0.075237505,0.83981503,0.0143183,0.019511507,0.136769412,0.07814046,0.848147694,0.011379202,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027286187.1_Axl,4.656523611,4.709673465,4.746308224,4.681906268,4.668909501,4.741353364,4.701213352,4.699043013,4.713838439,4.722939583,4.76423371,4.698503256,4.724660562,4.747647822,4.753322224,4.695989397,4.702006243,4.719587444,4.698201357,4.747168837,4.745714543,4.694770292,4.729514908,4.715392847,4.658079773,4.740408999,4.561142527,XP_027286187.1_Axl,XP_027286187.1_Axl,TRUE,0.110170676,0.162986519,0.106732569,0.022254765,0.008451894,0.099505628,0.019583174,0.062791696,not in ct,0,0,0,1,1,0,1,0,3,0.872018359,0.867042157,0.873121659,0.852664823,0.781795728,0.816204702,0.846124295,0.880346793,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.012554107,0.114470108,0.050958,0.872018359,0.110170676,-0.019332829,0.107691385,0.044179278,0.867042157,0.162986519,-0.012024272,0.114999942,0.051487835,0.873121659,0.106732569,0.01183631,0.138860524,0.075348417,0.852664823,0.022254765,0.025154329,0.152178544,0.088666436,0.781795728,0.008451894,-0.010861512,0.116162702,0.052650595,0.816204702,0.099505628,0.013639039,0.140663253,0.077151146,0.846124295,0.019583174,-0.003496525,0.12352769,0.060015583,0.880346793,0.062791696,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027286192.1_Hnrnpul1,4.855587835,4.77474541,4.824937318,4.866923454,4.844375665,4.759380023,4.848861295,4.80755083,4.886398044,4.865934091,4.878953109,4.857477128,4.77190266,4.735264366,4.810839496,4.829968532,4.779018754,4.749275156,4.855111659,4.759579329,4.830896589,4.890775153,4.822074126,4.805507311,4.688856987,4.71782211,4.821154552,XP_027286192.1_Hnrnpul1,XP_027286192.1_Hnrnpul1,TRUE,0.042258715,0.031177593,0.006856816,0.001819599,0.401331132,0.228916301,0.050938483,0.0116231,not in ct,1,1,1,1,0,0,0,1,5,0.854452854,0.82949938,0.819010895,0.789648596,0.866535618,0.834787773,0.864118314,0.848590624,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.002903655,0.148720954,0.075812305,0.854452854,0.042258715,0.008039848,0.153857147,0.080948498,0.82949938,0.031177593,0.032083524,0.177900823,0.104992173,0.819010895,0.006856816,0.05193491,0.197752209,0.12484356,0.789648596,0.001819599,-0.042851025,0.102966274,0.030057624,0.866535618,0.401331132,-0.029432385,0.116384914,0.043476264,0.834787773,0.228916301,-0.000324007,0.145493292,0.072584643,0.864118314,0.050938483,0.023932331,0.16974963,0.09684098,0.848590624,0.0116231,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027286295.1_Supt5h,4.687409182,4.649436356,4.68103857,4.655785619,4.680389314,4.719991249,4.701450933,4.622321536,4.707673415,4.645827077,4.657935512,4.666048077,4.660826339,4.529354945,4.560826118,4.708507121,4.593872937,4.595812789,4.726423826,4.539150458,4.6656763,4.68927052,4.650727354,4.650385389,4.659609362,4.729555641,4.55904294,XP_027286295.1_Supt5h,XP_027286295.1_Supt5h,TRUE,0.600117918,0.41874668,0.531708125,0.870506282,0.146646627,0.706248429,0.898167384,0.750503327,not in ct,0,0,0,0,0,0,0,0,0,0.90165655,0.886772893,0.900573656,0.919579962,0.845962546,0.860938102,0.913297785,0.920432142,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.067426695,0.113877472,0.023225388,0.90165655,0.600117918,-0.054666004,0.126638163,0.03598608,0.886772893,0.41874668,-0.062906103,0.118398064,0.02774598,0.900573656,0.531708125,-0.083451176,0.097852992,0.007200908,0.919579962,0.870506282,-0.156385597,0.02491857,-0.065733513,0.845962546,0.146646627,-0.107323782,0.073980385,-0.016671698,0.860938102,0.706248429,-0.096304537,0.084999631,-0.005652453,0.913297785,0.898167384,-0.076593643,0.104710524,0.01405844,0.920432142,0.750503327,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027286304.1_Samd4b,4.6222031,4.549752056,4.601066425,4.6101483,4.60782688,4.607987936,4.642848984,4.618449756,4.571662879,4.652757159,4.614513006,4.537031333,4.624231432,4.605935458,4.67908246,4.672745055,4.566870914,4.651628424,4.585402979,4.620531593,4.566030525,4.607249922,4.559932404,4.58861622,4.66318021,4.72451032,4.555590444,XP_027286304.1_Samd4b,XP_027286304.1_Samd4b,TRUE,0.124180385,0.282412312,0.311359106,0.205316505,0.752180558,0.629759846,0.121988428,0.09230254,not in ct,0,0,0,0,0,0,0,0,0,0.874129806,0.878560766,0.891352123,0.894334186,0.880213261,0.858081269,0.879261315,0.886822444,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-0.130414318,0.016908057,-0.056753131,0.874129806,0.124180385,-0.112767139,0.034555235,-0.039105952,0.878560766,0.282412312,-0.110434305,0.036888069,-0.036773118,0.891352123,0.311359106,-0.119987679,0.027334696,-0.046326492,0.894334186,0.205316505,-0.085005062,0.062317313,-0.011343874,0.880213261,0.752180558,-0.091006714,0.056315661,-0.017345527,0.858081269,0.629759846,-0.130766479,0.016555895,-0.057105292,0.879261315,0.121988428,-0.13615533,0.011167045,-0.062494142,0.886822444,0.09230254,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027286351.1_Psmd8,4.55428399,4.689999488,4.689226045,4.692638284,4.685337432,4.6906349,4.702132908,4.695890943,4.685466697,4.680268167,4.697277821,4.649493821,4.682764661,4.677621817,4.687832167,4.700828915,4.702146519,4.702493117,4.663230204,4.695515859,4.675524134,4.68295223,4.685201586,4.676884341,4.677921236,4.734702313,4.585038293,XP_027286351.1_Psmd8,XP_027286351.1_Psmd8,TRUE,0.470486902,0.425418903,0.336598718,0.739806854,0.568628972,0.230321515,0.679205268,0.593023822,not in ct,0,0,0,0,0,0,0,0,0,0.897272315,0.887104518,0.892675669,0.91651323,0.873938298,0.834924026,0.908076577,0.916482057,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-0.081835582,0.03906737,-0.021384106,0.897272315,0.470486902,-0.036801884,0.084101068,0.023649592,0.887104518,0.425418903,-0.031841907,0.089061045,0.028609569,0.892675669,0.336598718,-0.05065882,0.070244132,0.009792656,0.91651323,0.739806854,-0.043599208,0.077303744,0.016852268,0.873938298,0.568628972,-0.024515906,0.096387046,0.03593557,0.834924026,0.230321515,-0.048248691,0.072654261,0.012202785,0.908076577,0.679205268,-0.044659371,0.076243581,0.015792105,0.916482057,0.593023822,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
